guide_id,case_key,to_snapshot_date,split,edit_subtype,case_name,hudoc_importance_level,has_law_excerpt,pre_len,post_len,gen_len,len_ratio,name_hit,appno_hit,citation_hit,rouge_l,input_tokens,output_tokens,generated_text,gold_text
0a61f8f7ceb0,apps:58358/14,2024-06-13,dev,new_paragraph,Romanov and others v. Russia,3,True,3012,3860,0,0.0,False,False,0,0.0,0,0,,"Conversely, in, 2015, §§ 70-71, the Court noted that the applicants had been the target of hate speech and aggressive behaviour when they were attacked during a march to mark the International Day Against Homophobia in Tbilisi. The applicants had been surrounded by an angry mob that outnumbered them and was uttering death threats and randomly resorting to physical assaults, demonstrating the reality of the threats, and that a clearly distinguishable homophobic bias played the role of an aggravating factor in a situation which was already one of intense fear and anxiety. The Court considered that the aim of that verbal - and sporadically physical - abuse was evidently to frighten the applicants so that they would desist from their public expression of support for the LGBT community. The Court thus found that the treatment of the applicants aroused in them feelings of fear, anguish and insecurity incompatible with respect for their human dignity and which reached the threshold of severity within the meaning of Article 3 taken in conjunction with Article 14 of the Convention, which were ultimately considered to have been violated (see other examples, Aghdgomelashvili and Japaridze v. Georgia, 2020, § 49; M.C. and A.C. v. Romania, 2016, § 119, Women' s Initiatives Supporting Group and Others v. Georgia, 2021, §§ 60-61, Oganezova v. Armenia Romanov and others v. Russia ., 2022, § 97, referred to below;, 2023, § 68)

Likewise, in Romanov and others v. Russia, 2023, the applicants were subjected to homophobic acts of violence by private individuals and were apprehended and detained unlawfully during peaceful demonstrations in support of LGBTI rights. The authorities should have foreseen the risks associated with mass events related to the socially sensitive topic of supporting the LGBTI community, given the hostile attitudes of parts of Russian society towards this issue. Besides, serious threats had circulated prior to the demonstration. Thus, there has been a violation of Article 3 (substantive and procedural) in the light of Article 14 of the Convention, since the authorities had failed to protect the applicant from violence (§ 72) and failed to conduct an effective investigation (§ 79).

The Court has repeatedly held that the State must act as the ultimate guarantor of the principles of pluralism, tolerance and broadmindedness. Genuine, effective freedom of peaceful assembly cannot, therefore, be reduced to a mere duty on the part of the State not to interfere: a purely negative conception would not be compatible with the object and purpose of Article 11 of the Convention. This provision sometimes requires positive measures to be taken, even in the sphere of relations between individuals. That positive obligation is of particular importance for persons holding unpopular views or belonging to minorities, because they are more vulnerable to victimisation ( Berkman v. Russia, 2020, § 46; Ba czkowski and Others v. Poland, 2007, § 64; Zhdanov and Others v. Russia, 2019, §§ 162-163; Romanov and others v. Russia, 2023, §71). According to the Court's case- law, freedom of assembly, as enshrined in Article 11, protects a demonstration that may annoy or cause offence to persons opposed to the ideas or claims that the demonstration is seeking to promote. The participants must nevertheless be able to hold the demonstration without having to fear that they will be subjected to physical violence by their opponents ( Berkman v. Russia, 2020, § 54; Association ACCEPT and Others v. Romania, 2021, § 140). It is thus the duty of Contracting States to take reasonable and appropriate measures to enable lawful demonstrations to proceed peacefully. Indeed, failure to protect demonstrators from homophobic violence also amounts to a violation of the State's positive obligations under Article 14 of the Convention 20 ."
7a059e452dbd,apps:29906/14,2024-12-19,dev,citation_insert,Dimaksyan v. Armenia,3,True,1113,1941,0,0.0,False,False,0,0.0,0,0,,"The Court reached the same conclusion concerning Armenian jurisdiction in the following cases: ▪ a community of Jehovah 's Witnesses to whom the ""NKR"" had denied registration as a religious organisation ( Christian Religious Organization of Jehovah's Witnesses in the NKR v. Armenia, 2022, §§ 47-49) and a member of the Jehovah 's Witnesses on whom the ""NKR"" had imposed an administrative fine for discussing the Bible with another person at the latter's home ( Hamzayan v. Armenia, 2024, §§ 26-27); ▪ an Armenian national convicted by the ""NKR"" courts for refusing to perform compulsory military service in that entity ( Avanesyan v. Armenia, 2021, §§ 36-37); ▪ Armenian nationals who were ill-treated or killed during compulsory military service in the ""NKR"" ( Zalyan and Others v. Armenia, 2016, §§ 213-215; Muradyan v. Armenia, 2016, §§ 123-127; Mirzoyan v. Armenia, 2019, § 56; Nana Muradyan v. Armenia, 2022, §§ 88-92; Hovhannisyan and Karapetyan v. Armenia, 2023, §§ 59-63; Dimaksyan v. Armenia, 2023, §§ 42-44; Varyan v. Armenia, 2024, §§ 67-70). In Mirzoyan v. Armenia, 2019, the Court applied both jurisdictional criteria - territorial and personal -, as the direct victim had been killed in Armenian-controlled territory by an Armenian officer (ibid., § 56), whereas in those other cases, the territorial criterion alone had been sufficient (see the comparison between the two cases in Nana Muradyan v. Armenia, 2022, §§ 91-92, and in Varyan v. Armenia, 2024, § 70). In Hovhannisyan and Karapetyan v. Armenia, the Court refused to draw a distinction between the substantive and procedural limbs of Article 2 of the Convention, finding that the facts of the case fell within the jurisdiction of the respondent State, with regard both to the substantive limb (the killing of the applicants'sons by an Armenian soldier in the service of the ""NKR"" ) and to the procedural limb (investigation by Armenian authorities; ibid., §§ 57-63)."
1e58f64bfb7a,apps:6167/73,2025-09-06,dev,legacy_fallback,X v. Federal Republic of Germany,4,False,554,554,0,0.0,False,False,0,0.0,0,0,,"The Court has reiterated that marriage is not considered simply as a form of expression of thought, conscience or religion protected under Article 9 of the Convention, but is governed by the specific provision of Article 12 of the Convention, which refers to the national laws governing the exercise of the right to marry (X v. Federal Republic of Germany, 1974, Commission decision). An obligation to contract a marriage in accordance with forms prescribed by law rather than a particular religious ritual is not a refusal of the right to marry (ibid.)."
4026b1621d4a,apps:16497/20,2026-02-17,test,citation_insert,Sytnyk v. Ukraine,3,True,933,1259,0,0.0,False,False,0,0.0,0,0,,"With regard to the manner in which the domestic judicial decisions are reasoned, a distinct issue arises when such decisions can be qualified as arbitrary to the point of prejudicing the fairness of proceedings. However, this will be the case only if no reasons are provided for a decision or if the reasons given are based on a manifest factual or legal error committed by the domestic court, resulting in a ""denial of justice"" ( Moreira Ferreira v. Portugal (no. 2) [GC], 2017, § 85; Y üksel Yalçınkaya v. Türkiye [GC], 2023, § 304, with further references; Navalnyy and Ofitserov v. Russia, 2016, § 119, concerning a politically motivated prosecution and conviction; Navalnyy v. Russia [GC], 2018, § 83; Paixão Moreira Sá Fernandes v. Portugal, 2020, § 72; and Spasov v. Romania, 2022, concerning a conviction based on domestic-law provisions that were manifestly contrary to directly applicable EU Regulations taking precedence). Moreover, criminal proceedings were also regarded as manifestly unreasonable in a case where the domestic courts neither addressed the applicant's serious arguments regarding the quality and reliability of the decisive evidence nor took into account the witness evidence from the defence ( Sytnyk v. Ukraine, 2025, §§ 77-82)."
4026b1621d4a,apps:37324/16,2025-06-12,dev,citation_insert,Miron v. Romania,3,False,827,1164,0,0.0,False,False,0,0.0,0,0,,"In Cerovšek and Božičnik v. Slovenia (2017, §§ 37-48) the Court found a violation of Article 6 because the reasons for the verdicts against the applicants, that is, their conviction and sentence, had not given by the single judge who had pronounced them but by other judges, who had not participated in the trial (see also Svanidze v. Georgia, 2019, §§ 34-38, concerning the replacement of the trial judge by a substitute judge who did not participate in the examination of evidence; and Orhan Şahin v. Türkiye, 2024, §§ 57-62, where none of the judges on the three-judge bench, that ultimately convicted the applicant following a re-trial had taken part in the earlier stages of the criminal proceedings against the applicant or had heard evidence from the witness whose statements were central to the applicant's conviction; see, by contrast, Miron v. Romania, 2024, §§ 27-35 where no issue arose due to the ""extremely limited"" role played by the witnesses who had not been directly examined, the applicant's failure to contest their credibility, and the existence of procedural safeguards, such as the availability of the audio recordings of their testimonies)."
99cd2ce32cf8,apps:29295/22,2025-05-23,dev,doctrinal_rewrite,Abo v. Estonia (dec.),4,True,2656,3238,0,0.0,False,False,0,0.0,0,0,,"The right to citizenship has been recognised by the Court, under certain circumstances, as falling under private life ( Genovese v. Malta, 2011). Although the right to acquire a particular nationality is not guaranteed as such by the Convention (see, for example, S.-H. v. Poland (dec.), 2021, § 65 as concerns children born through surrogacy), the Court has found that an arbitrary refusal of citizenship may, in certain circumstances, raise an issue under Article 8 by impacting on private life ( Karassev v. Finland (dec.), 1999; Slivenko and Others v. Latvia (dec.) [GC], 2002; Genovese v. Malta, 2011; Abo v. Estonia (dec.), 2024). The loss of citizenship that has already been acquired may entail similar - if not greater - interference with the person's right to respect for his or her private and family life ( Ramadan v. Malta, 2016, § 85; in the context of terrorism-related activities, see for instance, K2 v. the United Kingdom (dec.), 2017, § 49; Ghoumid and Others v. France, 2020, § 43 (with regard to private life); Usmanov v. Russia, 2020, §§ 59-62; Laraba v. Denmark (dec.), 2022. Nonetheless, the revocation or annulment of citizenship as such is not incompatible with the Convention ( Usmanov v. Russia, 2020, § 65). In Usmanov v. Russia, 2020, the Court clarified and consolidated the two- pronged approach to be applied in this context (having noted the existence of various approaches to the examination of the issue). It examined (i) the consequences for the applicant and (ii) whether the measure was arbitrary (see § 58, but see also Johansen v. Denmark (dec.), 2022, and Laraba v. Denmark (dec.), 2022, in the context of terrorism). The same principles apply to the refusal of the domestic authorities to issue an applicant with an identity card ( Ahmadov v. Azerbaijan, 2020, § 45). In this case, the domestic authorities found that the applicant had never acquired Azerbaijani citizenship and was not a citizen of the Republic of Azerbaijan in spite of the fact that he had been considered a citizen of the Republic of Azerbaijan by various State authorities from 1991 to 2008 and that there was a stamp confirming his Azerbaijani citizenship in his Soviet passport. The denial of citizenship to the applicant was not accompanied by the necessary procedural safeguards and was both arbitrary and in breach of Article 8 (see also Hashemi and Others v. Azerbaijan, 2022, §§ 46-49, in which the authorities had refused to grant identity cards to and acknowledge the citizenship of children born in Azerbaijan to refugees who were settled there). Compare the approach taken in Johansen v. Denmark (dec.), 2022, § 45 and Laraba v. Denmark (dec.), 2022, §§ 15-26. In Abo v. Estonia (dec.), 2024 the domestic authorities refused to grant the applicant an Estonian citizen's identity document, on the ground that her grand mother, who had opted for Estonian citizenship in 1920 (an ""optant""), had not sett led in Estonia to validate her citizenship (§§ 4-5). Bearing in mind that the applicant continued to hold a valid Estonian long-term residence permit, the Court concluded that the impugned measure did not cross the threshold of seriousness for an issue to be raised under Article 8 of the Convention (§§ 79-80)."
b8a991ab1181,apps:17710/15,2025-11-04,dev,citation_insert,Cioffi v. Italy,3,True,365,963,0,0.0,False,False,0,0.0,0,0,,"In Cestaro v. Italy, 2015, the applicant had been beaten and abused during a raid by the Italian police during a G8 Summit. Given the authorities'failure to identify the perpetrators of the ill- treatment and that the criminal charges in relation to the raid had become time-barred, the Court found a violation of the procedural limb of Article 3 of the Convention (see also Cioffi v. Italy, 2025, § 92). In Cioffi v. Italy, 2025, §§ 96 and 98 the Court also found that suspending the prison sentences and ancillary penalties, as well as non- disclosure of the officers' conviction for ill -treatment on their criminal records, was not an adequate response in view of the seriousness of the acts of which the officers were convicted in their capacity as agents of the State. The Court held that the authorities' overall response was inadequate as to its capacity to punish the inhuman and degrading treatment at issue and to provide a sufficient deterrent effect."
2fbc08fc30bd,apps:25636/22,2025-05-31,dev,citation_refresh,"Lindholm and the Estate after Leif Lindholm v. Denmark, no 25636/22",3,True,11420,11732,0,0.0,False,False,0,0.0,0,0,,"By its very nature, the substantive content of Article 9 of the Convention may sometimes overlap with the content of other provisions of the Convention; in other words, one and the same complaint submitted to the Court can sometimes come under more than one article. In such cases the Court usually opts for assessing the complaint under only one article, which it considers more relevant in the light of the specific circumstances of the case; however, in so doing, it also bears the other article(s) in mind and interprets the Article which it had opted to consider in the light of the latter. In any event, the Convention must be read as a whole, and interpreted in such a way as to promote internal consistency and harmony between its various provisions ( Aygün v. Belgium, 2022, § 71). The Articles most likely to be involved alongside Article 9 for the same facts and the same complaints are as follows: (a) Article 6 § 1 of the Convention (right to a fair trial, particularly the right of access to a tribunal). In a case concerning a refusal by the Greek Court of Cassation to recognise the legal personality of the Cathedral of the Roman Catholic diocese of Crete, thereby denying it locus standi to protect its property, the Court decided to assess the applicant body's complaints solely under Article 6 § 1 of the Convention rather than under Article 9 ( Canea Catholic Church v. Greece, 1997, §§ 33 and 50). Similarly, in a case of an alleged failure to enforce a final judgment acknowledging the right of a parish and its members to bury their dead in the local cemetery in accordance with their specific rites, the Court decided to consider the complaint solely under Article 6 § 1 ( Greek Catholic Parish of Pesceana v. Romania (dec.), 2015, § 43); (b) Article 8 of the Convention (right to respect for private and/or family life). The Court has considered applications: ▪ solely under Article 8, on its own or in conjunction with Article 14: for example, as regards a decision by the domestic courts to establish the under-age children's residence with one of the parents essentially because the other parent was a Jehovah's Witness ( Hoffmann v. Austria, 1993; Palau-Martinez v. France, 2003; Ismailova v. Russia, 2007). The Court pointed out that the practical arrangements for exercising parental authority over children defined by the domestic courts could not, as such, infringe an applicant's freedom to manifest his or her religion ( Deschomets v. France (dec.), 2006); ▪ under Article 8, read in the light of Article 9: as regards the transfer of a civil servant because of his religious convictions, which were known to others but nonetheless were solely a private matter, and also his wife's religious behaviour ( Sodan v. Turkey, 2016, § 30), or the fostering-out of children, disregarding the biological parents'wishes, particularly as regards preserving the children's connection with their cultural and religious roots ( Abdi Ibrahim v. Norway [GC], 2021, §§ 134-142; Kılıc v. Austria, 2023, §§ 106-107 and 145), or the refusal of blood transfusions by Jehovah's Witnesses, a question principally pertaining to autonomy and self-determination, in which the issue at stake was broader than freedom of religion ( Pindo Mulla v. Spain [GC], 2024, §§ 97-98; Lindholm and the Estate after Leif Lindholm v. Denmark, 2024, § 62); ▪ under Article 9, taken alone: as regards the placement of a child in a foster family without ensuring that the latter respected her religious opinions and those of her family or origin, where the complaint came from the child herself ( Loste v. France, 2022, § 110); ▪ under Articles 8 and 9, examined jointly: as regards the refusal to grant the applicants'request to transfer their sons'bodies to their country of origin, so that they could be buried in accordance with their religious beliefs ( Aygün v. Belgium, 2022, §§ 51, 60 and 91-92); ▪ under Article 14 taken together with Article 8, read in the light of Article 9: concerning a revocable and reviewable order prohibiting a father from actively involving his young daughter in his religious practice, although no restriction had been imposed with regard to the mother's religion ( T.C. v. Italy, 2022, § 30). ▪ under Articles 8, 9 and 14 taken together: as regards inaction by the police and the other national authorities when confronted by insults and verbal abuse, barricading of buildings and other similar discriminatory activities by the local population against members of a religious minority ( Georgia Muslim Relations and Others v. Georgia, 2023, § 79). (c) Article 10 (freedom of expression). The Court considered applications: ▪ solely under Article 10: for example, as regards a prohibition imposed by the competent State body on an independent radio station broadcasting a paid advertisement of a religious nature ( Murphy v. Ireland, 2003), of the refusal by the competent body to grant a broadcasting licence for a radio station with Christian religious programming ( Glas Nadezhda EOOD and Anatoliy Elenkov v. Bulgaria, 2007). Thus, in so far as the applicant complains of interference with the expression of his beliefs and opinions by broadcasting information, Article 10 constitutes a lex specialis in relation to Article 9, so that a separate assessment under the latter is unnecessary ( Balsytė - Lideikienė v. Lithuania (dec.), 2005). This is also the case with regard to the collection and processing of personal data by a religious organisation or by its members for the purpose of missionary activity ( Jehovah's Witnesses v. Finland, 2023, § 62). ▪ under Article 10 read in the light of Article 9: for example, as regards a prohibition on publishing and distributing religious books ( Ibragim Ibragimov and Others v. Russia, 2018, § 78), or the withdrawal of a distribution permit for such material and proceedings brought against the persons involved in their distribution ( Taganrog LRO and Others v. Russia, 2022, § 218); also, the official designation of texts published by a religious organisation or on its internet site as ""extremist"" ( ibid ., §§ 197, 207, 224-226 and 233). (d) Article 11 (freedom of assembly and association). The Court has considered applications: ▪ solely under Article 9: for example, as regards a complaint submitted by a conscientious objector who did not belong to any religious or pacifist organisation, and who relied on Article 11 to allege that the rejection of his request for exemption from military service constituted a breach of his negative freedom not to be a follower of a particular religion or a member of any kind of organisation ( Papavasilakis v. Greece, 2016, §§ 34-35), or an administrative fine imposed on an applicant for having organised Bible meetings in his home without first notifying the authorities ( Ossewaarde v. Russia, 2023, § 29); ▪ under Article 9 as interpreted in the light of Article 11: for example as regards State interference in a dispute between two rival groups within the same religious community ( Hassan and Tchaouch v. Bulgaria [GC], 2000, § 65), the dissolution of a religious organisation ( Jehovah's Witnesses of Moscow and Others v. Russia, 2010, §§ 102-103), the protracted refusal to recognise the legal personality of a religious community ( Religionsgemeinschaft der Zeugen Jehovas and Others v. Austria, 2008, § 60), or measures to prevent a religious association from building a place of worship on a plot of land which it owned ( The Religious Denomination of Jehovah's Witnesses in Bulgaria v. Bulgaria, 2020, § 80); ▪ under Article 9 as interpreted in the light of Articles 11 and 6 § 1: for example as regards a refusal by the domestic authorities to register changes to the statutes of a religious organisation geared to ratifying the organisation's change of denomination ( Svyato- Mykhaylivska Parafiya v. Ukraine, 2007, § 152); ▪ under Article 11 (freedom of association) as interpreted in the light of Article 9 - for example as regards a refusal to register a religious organisation ( Orthodox Ohrid Archdiocese (Greek- Orthodox Ohrid Archdiocese of the Peć Patriarchy) v. the former Yugoslav Republic of Macedonia, 2017, § 61), or to renew its registration ( Moscow Branch of the Salvation Army v. Russia, 2006, §§ 74-75; Bektashi Community and Others v. the former Yugoslav Republic of Macedonia, 2018, § 46). See, to converse effect, the judgments in the cases of Genov v. Bulgaria, 2017, § 38, Metodiev and Others v. Bulgaria, 2017, § 26; Christian Religious Organization of Jehovah's Witnesses in the NKR v. Armenia, 2022, § 45; and Ilyin and Others v. Ukraine, 2022, § 41, in which the Court decided to examine the refusal to register a religious organisation under Article 9, read in the light of Article 11; ▪ under Article 11 (freedom of assembly) as interpreted in the light of Article 9 - for example as regards a refusal to renew the registration of a religious organisation ( Moscow Branch of the Salvation Army v. Russia, 2006, §§ 74-75); ▪ under Article 11 (freedom of assembly) as interpreted in the light of Article 9: for example as regards a denial of access for a group practising Neo-Druidism to the historic site of Stonehenge to celebrate the summer solstice ( Pendragon v. the United Kingdom, Commission decision of 19 October 1998; to converse effect, see also Chappell v. the United Kingdom, Commission decision of 14 July 1987), or a refusal by the domestic authorities to allow adherents of a minority religious movement to hold public meetings to promote their faith ( Centre of Societies for Krishna Consciousness in Russia and Frolov v. Russia, 2021, § 46); (e) Article 1 of Protocol No. 1 (protection of property). The Court has chosen to consider cases solely under Article 1 of Protocol No. 1: for example as regards the obligation on landowners who are personally opposed to hunting to tolerate it on their land ( Chassagnou and Others v. France [GC], 1999; Herrmann v. Germany [GC], 2012); (f) Article 2 of Protocol No. 1 (right of parents to respect for their religious and philosophical convictions in the framework of their children's education). The Court has chosen to consider cases ▪ solely under Article 2 of Protocol No. 1: for example as regards the administration of compulsory classes in religious culture and morals in State schools, and the restricted opportunities for administering such classes ( Mansur Yalçın and Others v. Turkey, 2014), or a refusal by educational authorities to grant children complete exemption from compulsory classes on Christianity ( Folgerø and Others v. Norway [GC], 2007); ▪ under Article 2 of Protocol No. 1 and Article 9 of the Convention taken alone, finding no violation of the former on the basis of an elaborate argumentation and no violation of the latter with simple reference to that argumentation ( Kjeldsen, Busk Madsen and Pedersen v. Denmark, 1976); ▪ under Article 2 of Protocol No. 1 as interpreted in the light of Article 9: for example as regards the compulsory presence of crucifixes in classrooms in State schools ( Lautsi and Others v. Italy [GC], 2011); ▪ under Article 2 of Protocol No. 1 for the parents and Article 9 of the Convention for the child, as regards punishment inflicted by a head teacher on a pupil for refusing to take part in a school parade ( Valsamis v. Greece, 1996), or participation by a student in a religious ceremony at school without his parents'consent ( Perovy v. Russia, 2020). ▪ solely under Article 9: for example, as regards a refusal to exempt the applicants'children from compulsory mixed swimming lessons ( Osmanoğlu and Kocabaş v. Switzerland, 2017, §§ 35 and 90) - essentially because the respondent State, Switzerland, had not ratified Protocol No. 1."
96d370a07ab1,apps:58901/19,2025-06-26,dev,citation_insert,Kurkut and Others v. Türkiye,3,True,1443,1634,0,0.0,False,False,0,0.0,0,0,,"Examples of infringement of the right to adversarial proceedings as a result of non-disclosure of the following documents or evidence: ▪ in proceedings concerning the placement of a child, of reports by the social services containing information about the child and details of the background to the case and making recommendations, even though the parents were informed of their content at the hearing ( McMichael v. the United Kingdom, 1995, § 80); ▪ evidence adduced by the public prosecutor, irrespective of whether he was or was not regarded as a ""party"", since he was in a position, above all by virtue of the authority conferred on him by his functions, to influence the court's decision in a manner that might be unfavourable to the person concerned ( Ferreira Alves v. Portugal (no. 3), 2007, §§ 36-39); ▪ a note from the lower court to the appellate court aimed at influencing the latter court's decision, even though the note did not set out any new facts or arguments ( ibid., § 41); ▪ documents obtained directly by the judges, containing reasoned opinions on the merits of the case ( K.S. v. Finland, 2001, §§ 23-24); ▪ opinions on the subject matter of the dispute issued by State institutions that were not parties to the proceedings ( Vorotņikova v. Latvia, 2021, §§ 24-25); ▪ substantive written observations submitted to the Constitutional Court, which took them into account ( Janáček v. the Czech Republic, 2023, §§ 52-54); ▪ results of the security background checks (in the proceedings concerning the appointment of the applicant to a position of a civil servant, Kurkut and Others v. Türkiye, 2024, §§ 105-109)."
e12c697e461c,apps:39954/09|3465/17,2024-03-30,dev,new_paragraph,Nepomnyashchiy and Others v. Russia,3,True,1956,3415,0,0.0,False,False,0,0.0,0,0,,"In Nepomnyashchiy and Others v. Russia, 2023, the applicants, members of the LGBTI community, complained about negative public statements made by public officials about the LGBTI community. The Court found that the applicants may claim to be victims of a violation the Convention despite the fact that they had not been directly targeted by the contested statements (§ 57). Bearing in mind the history of public hostility towards the LGBTI community in Russia and the increase in homophobic hate crimes, including violent crimes, at the material time, the openly homophobic content and particularly aggressive and hostile tone of the statements, as well as the fact that they were made by influential public figures holding official posts and were published in popular newspapers with a large readership, the Court considered that the contested statements reached the ""threshold of severity"" required to affect the ""private life"" of members of the group (§ § 59-62). On the merits, the Court found that the domestic law contained both civil-law mechanisms and criminal-law provisions for the protection of an individual's private life against stigmatising statements, including homophobic statements (§ 79), but owing to the authorities'approach, those domestic provisions were not applied in the applicants'case, and the requisite protection was not granted to them (§ 85).

In 1999 the Court found for the first time a violation of Article 14 on grounds of sexual orientation in a case concerning parental rights ( Salgueiro Da Silva Mouta v. Portugal, 1999; see also X v. Poland, 2021). Ever since, it has examined the issue of sexual orientation in a number of other contexts involving ▪ different age of consent under criminal law for homosexual relations ( L. and v. v. Austria, 2003; S.L. v. Austria, 2003; B.B. v. the United Kingdom, 2004; Santos Couto v. Portugal, 2010); ▪ permission to adopt a child ( X and Others v. Austria [GC], 2013; E.B. v. France [GC], 2008; Gas and Dubois v. France, 2012); ▪ the right to succeed to the deceased partner's tenancy ( Karner v. Austria, 2003; Kozak v. Poland, 2010); ▪ social protection ( P.B. and J.S. v. Austria, 2010; Mata Estevez v. Spain (dec.), 2001); ▪ conditions of detention ( X v. Turkey, 2012); ▪ regulations on child maintenance ( J.M. v. the United Kingdom, 2010); ▪ civil unions ( Vallianatos and Others v. Greece [GC], 2013; Maymulakhin and Markiv v. Ukraine, 2023); ▪ marriage ( Schalk and Kopf v. Austria, 2010; Chapin and Charpentier v. France, 2016); ▪ family reunification ( Pajić v. Croatia, 2016; Taddeucci and McCall v. Italy, 2016); ▪ freedom of thought, conscience and religion ( Eweida and Others v. the United Kingdom, 2013); ▪ freedom of assembly and association ( Bączkowski and Others v. Poland, 2007; Alekseyev and Others v. Russia, 2018; Genderdoc-M v. Moldova, 2012; Zhdanov and Others v. Russia, 2019; Berkman v. Russia, 2020; Association ACCEPT and Others v. Romania, 2021); ▪ protection from homophobic speech or acts of violence and effectiveness of investigation ( Identoba and Others v. Georgia, 2015; M.C. and A.C. v. Romania, 2016; Beizaras and Levickas v. Lithuania, 2020; Aghdgomelashvili and Japaridze v. Georgia, 2020; Sabalić v. Croatia, 2021 ; Association ACCEPT and Others v. Romania, 2021; Genderdoc-M and M.D. v. the Republic of Moldova, 2021; Oganezova v. Armenia, 2022; Nepomnyashchiy and Others v. Russia, 2023)."
e19a063de5b3,apps:18911/17,2024-09-04,dev,new_paragraph,A.E. and Others v. Italy,3,True,2424,4013,0,0.0,False,False,0,0.0,0,0,,"Where migrants entered the respondent State's territory in an unauthorised manner and, following their apprehension near the border, were provided with access to means of legal entry through the appropriate border procedure, the Court did not apply the aforementioned two-tier test, but instead assessed - in order to determine whether the expulsion was ""collective"" in nature - whether the individuals were afforded, prior to the adoption of expulsion orders, an effective possibility of submitting arguments against their removal and whether there were sufficient guarantees demonstrating that their personal circumstances had been genuinely and individually taken into account ( Asady and Others v. Slovakia, 2020, § 62). Such test is, essentially, similar to the one applied to individuals who present themselves at a point of legal entry, such as a border M.K. and Others v. Poland D.A. and Others v. Poland checkpoint (see, 2020, §§ 204-211,, 2021, §§ 81-84, and M.A. and Others v. Latvia (dec.), 2022, §§ 67-69) or at an airport (see S.S. and Others v. Hungary, 2023, §§ 48-51, where the Court considered that it did not absolve the authorities of their obligation under Article 4 of Protocol No. 4 that the applicants had initially sought to enter the respondent State by using counterfeit documents). Whether the requirements of this test are satisfied is a question of fact, which is to be determined by having regard to, in so far as pertinent in a given case, supporting evidence provided by the parties, including as to whether an identification process was conducted and under what conditions (whether persons were trained to conduct interviews, whether information was provided, in a language the individuals understood, about the possibility to lodge an asylum application and to request legal aid, whether interpreters were present, and whether the individuals were able, in practice, to consult lawyers and to lodge asylum applications) as well as to independent reports ( Hirsi Jamaa and Others v. Italy [GC], 2012, § 185; Sharifi and Others v. Italy and Greece, 2014, §§ 214-225; Khlaifia and Others v. Italy [GC], 2016, §§ 245-254; Asady and Others v. Slovakia, 2020, §§ 63-71; M.K. and Others v. Poland, 2020, §§ 206-210; D.A. and Others v. Poland, M.A. and Others v. Latvia 2021, §§ 81-83; (dec.), 2022, §§ 67-69). For an example of a case where individuals, who did not intend to seek asylum in the respondent State, were removed in breach of Article 4 of Protocol No. 4 after having been detained for ten days in a ""hotspot"" for the registration J.A. and and identification of migrants from the moment of their arrival in the respondent State, see Others v. Italy, 2023, §§ 47 and 106-116.

The Court found Article 5 to be applicable and breached in the case of an arrest at a border and subsequent removal by bus ( Akkad v. Turkey, 2022, §§ 40 and 101-103). It also found Article 5 applicable and breached in a case concerning the applicants' bus transfers between detention centres A.E. and Others v. Italy in the context of their attempted removal by the authorities (, 2023, §§ 104-106). In both cases, the Court also found violations of Article 3 on account of the conditions to which the applicants were subjected during their arrest and/or transfers.

The Court has found violations of the substantive limb of Article 3 on account of ill-treatment inflicted by public officials in connection with or during the (attempted) deportation process (see A.E. and Others v. Italy, 2023, §§ 91-94, and Shahzad v. Hungary (no. 2), 2023, §§ 72-80). It has also found violations of the procedural limb of Article 3 due to the authorities' failure to investigate effectively the applicants' complaints about alleged ill-treatment in connection with or during the deportation process (see Thuo v. Cyprus, 2017, and Shahzad v. Hungary (no. 2), 2023, §§ 55-65; see also section ""Obligations to prevent harm and to carry out an effective investigation in other migrant-specific situations"" below)."
